PST;Max TemperatureC;Mean TemperatureC;Min TemperatureC;Dew PointC;MeanDew PointC;Min DewpointC;Max Humidity; Mean Humidity; Min Humidity; Max Sea Level PressurehPa; Mean Sea Level PressurehPa; Min Sea Level PressurehPa; Max VisibilityKm; Mean VisibilityKm; Min VisibilitykM; Max Wind SpeedKm/h; Mean Wind SpeedKm/h; Max Gust SpeedKm/h;Precipitationmm; CloudCover; Events;WindDirDegrees
11/04/2010;13;12;9;9;7;5;93;76;59;1012;1007;1005;16;13;3;45;26;56;23.37;8;Rain;145
12/04/2010;15;12;9;9;8;7;83;75;66;1016;1010;1007;16;14;3;35;20;50;13.72;7;Rain-Thunderstorm;216
13/04/2010;16;13;10;8;7;6;83;70;57;1018;1017;1016;16;16;16;35;19;47;0.00;5;;277
14/04/2010;16;12;9;7;6;3;86;65;44;1019;1018;1016;16;16;16;32;13;39;0.00;3;;255
15/04/2010;19;14;8;9;7;6;86;71;56;1019;1017;1015;16;16;16;32;10;37;0.00;5;;285
16/04/2010;21;16;10;10;8;7;77;60;42;1021;1020;1019;16;16;16;29;12;35;0.00;3;;262
17/04/2010;19;16;12;12;11;9;86;73;60;1020;1017;1015;16;16;16;19;16;21;0.00;5;;292
18/04/2010;24;17;9;12;8;6;83;57;31;1015;1012;1010;16;16;16;37;10;42;0.00;1;;287
19/04/2010;19;14;10;11;9;5;89;69;49;1014;1013;1011;16;16;16;39;17;47;0.00;5;;205
20/04/2010;16;13;9;12;8;4;93;74;55;1014;1012;1010;16;14;6;42;28;53;11.18;7;Rain;266
21/04/2010;14;12;9;7;6;3;77;66;54;1012;1010;1007;16;16;14;56;31;69;1.02;6;Rain;289
22/04/2010;18;14;9;8;7;6;86;65;44;1012;1009;1007;16;16;14;29;14;37;0.00;3;;284
23/04/2010;19;14;9;11;8;6;83;68;52;1020;1016;1013;16;15;11;42;17;53;0.00;2;;277
24/04/2010;17;13;8;9;8;6;86;71;55;1023;1021;1020;16;16;13;42;20;50;0.00;1;;273
25/04/2010;24;17;9;12;7;3;83;57;31;1021;1019;1016;16;16;16;37;14;45;0.00;0;;289
26/04/2010;18;14;11;10;8;6;83;66;48;1016;1015;1013;16;16;16;40;18;47;0.00;5;;282
27/04/2010;17;14;11;15;11;8;100;81;62;1016;1012;1009;16;13;2;42;24;53;2.29;7;Rain;214
28/04/2010;14;12;9;8;6;3;80;66;51;1018;1016;1015;16;14;2;48;24;60;2.29;6;Rain;252
29/04/2010;16;12;9;6;5;3;71;61;51;1021;1020;1018;16;16;16;60;29;74;0.00;1;;290
30/04/2010;18;13;8;8;6;3;83;63;42;1021;1019;1017;16;16;14;45;23;61;0.00;1;;271
01/05/2010;18;14;9;9;8;7;86;69;52;1018;1016;1014;16;16;14;60;29;71;0.00;2;;272
02/05/2010;21;15;9;8;7;6;86;64;42;1019;1017;1015;16;16;16;45;27;50;0.00;1;;275
03/05/2010;20;15;10;12;9;7;89;71;52;1024;1022;1019;16;16;16;58;25;66;0.00;1;;271
04/05/2010;21;15;9;11;7;3;93;68;43;1023;1021;1019;16;16;16;48;24;58;0.00;2;;284
05/05/2010;17;13;9;6;4;2;74;58;42;1021;1019;1019;16;16;16;45;30;52;0.00;1;;270
06/05/2010;21;14;8;6;2;-4;77;49;20;1021;1020;1018;16;16;16;42;21;52;0.00;3;;286
07/05/2010;17;14;10;8;7;5;86;67;48;1020;1019;1018;16;16;16;50;25;58;0.00;2;;274
08/05/2010;17;14;10;9;8;6;83;66;48;1020;1018;1017;16;16;16;47;25;58;0.00;5;;263
09/05/2010;17;14;12;10;9;8;83;70;56;1020;1018;1016;16;16;14;37;21;45;0.25;7;Rain;262
10/05/2010;15;12;9;12;8;6;89;75;61;1020;1019;1019;16;14;3;56;23;66;3.05;6;Rain;253
11/05/2010;17;12;7;9;7;4;89;66;43;1023;1021;1020;16;16;16;35;19;52;0.00;1;;284
12/05/2010;18;14;9;9;8;8;93;75;56;1020;1018;1016;16;16;14;45;23;53;0.00;4;;277
13/05/2010;18;14;10;10;8;8;89;73;56;1016;1015;1014;16;16;14;50;20;60;0.00;4;;275
14/05/2010;17;14;11;9;9;8;89;77;64;1017;1016;1015;16;16;16;42;23;52;0.00;7;;264
15/05/2010;18;14;10;9;8;8;86;75;64;1017;1016;1015;16;16;14;40;22;48;0.00;6;;286
16/05/2010;16;13;10;8;8;7;86;74;62;1016;1014;1012;16;16;16;39;20;47;0.00;8;;263
17/05/2010;15;13;11;12;10;8;93;83;72;1015;1013;1011;16;16;14;23;10;35;1.52;8;Rain;174
18/05/2010;19;16;12;12;11;8;100;78;56;1021;1018;1015;16;16;8;37;15;45;0.25;7;Rain;292
19/05/2010;18;14;11;12;9;7;89;71;52;1023;1021;1020;16;16;11;34;15;39;T;5;Rain;268
20/05/2010;18;14;10;10;7;5;89;67;44;1023;1021;1019;16;16;16;58;28;69;0.00;2;;281
21/05/2010;16;13;10;8;7;4;80;69;57;1020;1019;1017;16;16;10;47;30;56;T;5;Rain;276
22/05/2010;16;13;9;5;4;2;71;56;40;1019;1017;1015;16;16;16;52;30;61;0.00;3;;278
23/05/2010;17;13;8;7;6;3;77;60;43;1017;1015;1014;16;16;16;71;32;90;0.00;3;;278
24/05/2010;18;15;11;8;7;6;83;66;48;1019;1018;1016;16;16;16;27;13;37;T;7;Rain;227
25/05/2010;16;14;13;12;11;8;93;79;64;1016;1014;1013;16;16;13;29;13;52;1.27;7;Rain;176
26/05/2010;19;16;12;11;9;4;93;65;37;1014;1014;1013;16;16;16;32;10;37;0.51;6;;253
27/05/2010;17;14;12;11;8;7;77;66;55;1018;1015;1012;16;14;3;37;17;52;10.67;6;Rain;202
28/05/2010;18;14;11;9;9;8;83;70;56;1023;1021;1019;16;16;16;40;20;48;0.00;3;;273
29/05/2010;23;17;11;10;8;6;83;58;33;1022;1020;1016;16;16;16;56;16;66;0.00;1;;284
30/05/2010;24;18;12;11;9;8;83;66;49;1016;1015;1014;16;16;16;52;23;58;0.00;2;;288
31/05/2010;19;16;13;13;11;9;93;80;67;1016;1015;1014;16;15;8;45;24;53;0.00;6;;272
01/06/2010;19;16;12;13;11;8;100;78;56;1019;1017;1016;16;13;3;42;23;53;0.00;6;;264
02/06/2010;22;17;13;13;12;11;93;77;61;1018;1017;1016;16;16;16;39;16;45;0.00;6;;295
03/06/2010;23;20;16;15;14;14;90;74;57;1017;1016;1015;16;16;16;34;15;40;0.00;6;;283
04/06/2010;24;21;17;16;15;14;93;77;60;1017;1016;1015;16;16;16;40;14;48;0.00;5;;249
05/06/2010;27;21;16;16;13;9;90;64;38;1018;1017;1016;16;16;16;39;19;45;0.00;3;;291
06/06/2010;23;19;14;15;14;13;93;77;61;1019;1018;1017;16;14;4;42;24;50;T;6;;282
07/06/2010;18;16;13;12;11;10;93;78;63;1018;1017;1015;16;13;5;50;30;61;0.00;7;;264
08/06/2010;17;14;12;11;10;9;89;77;65;1019;1017;1016;16;16;16;53;27;66;0.00;7;;263
09/06/2010;18;16;13;13;11;8;86;69;52;1021;1019;1018;16;16;16;47;24;63;T;7;;275
10/06/2010;19;16;12;10;9;8;83;68;52;1020;1018;1016;16;16;16;58;39;69;0.00;3;;279
11/06/2010;23;17;12;9;8;7;77;58;38;1015;1014;1013;16;16;16;53;29;61;0.00;0;;281
12/06/2010;31;23;15;9;7;4;64;43;21;1014;1013;1013;16;16;16;45;21;52;0.00;0;;296
13/06/2010;28;21;13;14;11;9;86;62;37;1017;1016;1015;16;16;16;39;20;45;0.00;1;;305
14/06/2010;19;16;12;11;9;8;93;73;52;1017;1015;1014;16;15;14;42;23;63;0.00;1;;287
15/06/2010;17;14;11;8;8;7;83;68;52;1014;1013;1011;16;15;13;42;27;56;0.00;3;;256
16/06/2010;22;16;10;10;7;6;80;60;39;1016;1015;1012;16;15;13;45;20;50;0.00;0;;287
17/06/2010;21;16;11;9;8;7;83;65;47;1015;1015;1013;16;16;16;47;21;53;0.00;1;;285
18/06/2010;17;14;12;9;8;8;77;69;60;1017;1015;1013;16;16;14;56;28;72;0.00;6;;249
19/06/2010;17;15;12;9;9;8;83;72;60;1021;1020;1017;16;16;16;50;34;64;0.00;7;;265
20/06/2010;20;16;11;10;9;8;83;66;49;1020;1018;1015;16;16;16;42;22;50;0.00;4;;279
21/06/2010;22;17;12;11;10;9;83;68;53;1016;1015;1014;16;16;14;40;20;47;0.00;2;;302
22/06/2010;19;16;12;11;10;9;89;73;56;1017;1016;1015;16;16;14;40;22;47;0.00;4;;296
23/06/2010;18;15;12;11;10;9;93;77;60;1016;1016;1015;16;16;14;42;22;50;0.00;5;;292
24/06/2010;16;13;12;11;11;10;89;82;72;1017;1016;1015;16;15;13;34;19;48;0.00;7;Fog;268
25/06/2010;19;16;13;11;11;10;86;72;58;1016;1015;1014;16;15;11;40;19;50;0.00;6;;257
26/06/2010;19;16;13;12;11;10;86;72;58;1015;1014;1012;16;16;14;39;19;45;0.00;3;;285
27/06/2010;27;19;12;14;11;10;89;65;40;1012;1009;1007;16;16;16;40;17;45;0.00;1;;304
28/06/2010;24;19;14;13;11;10;80;63;46;1010;1008;1007;16;16;14;39;16;45;0.00;1;;299
29/06/2010;22;18;14;12;9;7;80;61;42;1012;1011;1010;16;16;16;58;22;66;0.00;0;;298
30/06/2010;19;16;13;9;8;7;72;62;52;1014;1013;1012;16;16;16;53;27;71;0.00;1;;271
01/07/2010;19;16;12;9;8;8;77;65;52;1014;1013;1012;16;16;16;63;30;77;0.00;2;;267
02/07/2010;21;17;12;10;9;8;83;68;52;1012;1011;1009;16;16;16;37;23;40;0.00;2;;275
03/07/2010;26;19;12;14;10;9;77;58;39;1011;1010;1009;16;16;16;39;17;48;0.00;0;;307
04/07/2010;26;19;13;13;11;9;80;58;35;1014;1012;1010;16;16;14;37;18;42;0.00;1;;293
05/07/2010;22;18;13;13;12;11;86;70;53;1014;1013;1011;16;15;11;21;10;23;0.00;3;;318
06/07/2010;22;18;14;12;11;10;80;65;49;1013;1012;1011;16;16;16;23;8;27;0.00;3;;235
07/07/2010;23;18;13;12;11;10;80;65;49;1013;1012;1011;16;16;14;29;13;35;0.00;3;;286
08/07/2010;19;16;13;11;11;10;86;75;63;1015;1014;1013;16;16;14;40;23;47;0.00;6;;275
09/07/2010;19;16;13;11;11;10;86;72;58;1015;1014;1013;16;16;14;42;22;48;0.00;4;;272
10/07/2010;21;17;13;13;12;11;86;75;63;1014;1013;1011;16;16;14;40;19;48;0.00;3;;303
11/07/2010;21;18;14;13;12;11;88;76;59;1014;1013;1011;16;16;14;39;14;45;0.00;4;;300
12/07/2010;24;19;14;13;12;11;86;68;49;1015;1014;1013;16;16;16;29;10;35;0.00;3;;290
13/07/2010;22;19;15;13;12;11;78;66;53;1015;1014;1013;16;16;14;39;19;45;0.00;4;;261
14/07/2010;23;19;15;13;12;11;80;65;49;1016;1015;1013;16;16;16;39;18;47;0.00;2;;300
15/07/2010;23;19;15;12;12;11;80;63;46;1016;1015;1013;16;16;16;48;24;56;0.00;1;;298
16/07/2010;21;18;14;13;12;12;87;72;57;1016;1015;1014;16;16;14;45;25;50;0.00;1;Fog;300
17/07/2010;21;17;13;13;12;12;86;73;59;1017;1015;1014;16;16;13;45;23;56;0.00;2;Fog;302
18/07/2010;20;17;13;12;11;11;93;76;58;1015;1014;1013;16;16;14;42;23;52;0.00;1;Fog;300
19/07/2010;18;16;13;11;11;10;83;73;63;1014;1013;1012;16;16;13;42;23;50;0.00;2;;286
20/07/2010;21;17;13;11;10;9;83;69;55;1013;1012;1011;16;16;16;32;20;37;0.00;4;;264
21/07/2010;18;15;12;10;9;9;83;70;56;1013;1012;1010;16;16;14;40;19;52;0.00;3;;263
22/07/2010;21;17;13;12;11;9;83;70;57;1013;1012;1011;16;16;16;37;15;42;0.00;4;;268
23/07/2010;20;17;13;12;12;11;86;72;58;1014;1013;1012;16;16;16;39;19;45;0.00;4;;302
24/07/2010;20;17;13;12;11;11;93;76;58;1014;1014;1012;16;16;16;40;24;48;0.00;3;;291
25/07/2010;20;17;13;11;10;10;83;68;53;1013;1013;1011;16;16;16;39;22;47;0.00;3;;288
26/07/2010;22;18;13;12;10;9;77;63;49;1013;1012;1011;16;16;16;27;11;37;0.00;3;;230
27/07/2010;22;18;14;11;10;9;80;66;51;1015;1013;1012;16;16;16;34;16;47;0.00;4;;234
28/07/2010;21;17;14;11;9;9;77;63;49;1017;1016;1015;16;16;16;37;18;42;0.00;4;;259
29/07/2010;19;16;12;11;11;9;89;74;58;1018;1017;1015;16;16;13;40;22;48;0.00;5;Fog;280
30/07/2010;18;16;13;11;11;10;86;75;63;1016;1015;1014;16;16;14;39;20;53;0.00;5;;275
31/07/2010;20;17;13;11;11;10;86;71;56;1015;1014;1012;16;16;16;34;17;40;0.00;3;;279
01/08/2010;21;17;12;12;11;9;86;71;55;1015;1014;1012;16;16;16;40;17;47;0.00;2;;305
02/08/2010;19;16;12;11;11;9;89;74;58;1016;1015;1014;16;16;16;45;22;53;0.00;3;;288
03/08/2010;20;17;13;12;11;11;86;72;58;1016;1015;1014;16;16;16;40;20;47;0.00;4;;295
04/08/2010;19;16;12;11;11;10;86;75;63;1015;1014;1013;16;16;16;42;23;48;0.00;5;;278
05/08/2010;21;17;12;11;10;9;89;71;53;1014;1012;1011;16;16;11;35;19;42;0.00;5;;269
06/08/2010;21;17;12;12;11;9;89;73;57;1012;1011;1010;16;16;16;39;18;45;0.00;4;;283
07/08/2010;22;17;13;13;11;9;83;70;57;1011;1010;1009;16;16;16;34;14;40;0.00;3;;295
08/08/2010;21;17;13;12;11;10;80;69;57;1013;1012;1010;16;16;16;37;15;47;0.00;3;;235
09/08/2010;21;17;13;12;11;10;86;73;59;1013;1013;1012;16;16;16;37;17;42;0.00;4;;274
10/08/2010;22;18;13;13;11;10;86;70;53;1014;1013;1012;16;16;16;34;12;40;0.00;5;;270
11/08/2010;17;16;13;12;11;10;80;74;67;1017;1015;1013;16;16;14;35;19;45;0.00;7;;250
12/08/2010;21;17;12;12;11;10;93;76;59;1015;1013;1010;16;16;16;40;18;47;0.00;4;;291
13/08/2010;20;16;12;12;12;11;93;76;58;1012;1011;1010;16;16;16;40;17;48;0.00;4;;297
14/08/2010;19;17;13;12;11;11;86;75;63;1015;1013;1012;16;16;16;39;22;45;0.00;5;;276
15/08/2010;19;16;13;12;11;11;86;75;63;1016;1015;1014;16;16;16;47;24;53;0.00;6;;269
16/08/2010;19;16;12;12;11;10;93;78;63;1015;1014;1012;16;16;13;42;26;50;0.00;5;;280
17/08/2010;21;17;13;12;12;11;86;71;55;1015;1014;1013;16;16;13;40;22;48;T;5;;272
18/08/2010;21;17;13;12;11;11;80;67;53;1016;1015;1014;16;16;16;39;22;47;0.00;5;;274
19/08/2010;22;18;13;13;12;11;93;73;53;1014;1012;1010;16;16;14;45;18;50;0.00;4;Fog;292
20/08/2010;21;17;13;12;12;11;86;72;57;1011;1010;1008;16;16;14;40;17;47;0.00;5;Fog;283
21/08/2010;18;16;13;11;11;9;83;70;56;1015;1013;1011;16;16;16;39;21;47;0.00;7;;252
22/08/2010;23;18;13;11;11;10;86;66;46;1018;1016;1015;16;16;16;37;19;42;0.00;3;;278
23/08/2010;33;24;14;17;11;6;73;47;21;1015;1014;1011;16;16;16;37;11;42;0.00;0;;299
24/08/2010;37;28;18;16;11;6;68;43;17;1012;1010;1007;16;16;16;35;9;40;0.00;0;;326
25/08/2010;29;23;17;17;13;11;73;57;40;1012;1010;1009;16;16;16;29;15;35;0.00;0;;305
26/08/2010;21;17;14;13;12;11;86;73;59;1015;1013;1012;16;16;14;45;18;52;0.00;2;Fog;292
27/08/2010;20;17;14;11;11;9;80;68;56;1012;1011;1008;16;16;14;56;26;69;0.00;3;;258
28/08/2010;19;17;13;11;11;9;80;69;58;1011;1010;1008;16;16;16;61;31;71;0.00;7;;262
29/08/2010;21;17;13;11;9;9;77;65;52;1012;1011;1010;16;16;16;47;21;56;0.00;3;;273
30/08/2010;21;17;13;14;11;8;87;70;52;1016;1014;1012;16;16;16;47;23;56;0.00;4;;269
31/08/2010;26;20;14;15;12;10;86;64;42;1017;1016;1014;16;16;14;40;14;47;0.00;4;;295
01/09/2010;33;24;14;16;11;7;75;49;23;1014;1012;1009;16;16;16;32;9;37;0.00;0;;302
02/09/2010;31;23;15;16;12;9;80;57;34;1013;1011;1009;16;16;16;39;15;45;0.00;0;;306
03/09/2010;23;19;14;13;12;11;86;68;49;1015;1014;1013;16;16;14;47;22;53;0.00;1;Fog;296
04/09/2010;19;17;13;12;11;11;86;75;63;1015;1014;1011;16;16;13;40;19;48;0.00;3;Fog;294
05/09/2010;25;19;13;12;10;9;77;59;41;1012;1010;1008;16;16;14;39;18;47;0.00;0;;297
06/09/2010;33;23;14;16;10;7;72;48;24;1009;1007;1006;16;16;14;37;14;42;0.00;0;;300
07/09/2010;21;18;14;13;11;9;84;68;51;1011;1010;1008;16;16;16;52;22;63;0.00;4;Fog;261
08/09/2010;20;18;15;13;12;11;84;74;63;1013;1012;1011;16;15;8;45;24;56;T;8;Fog-Rain;263
09/09/2010;23;19;14;12;11;9;80;63;46;1016;1015;1013;16;16;16;40;18;48;0.00;4;;288
10/09/2010;27;21;13;14;11;8;80;59;37;1016;1015;1014;16;16;16;39;13;45;0.00;0;;293
11/09/2010;29;22;14;16;11;8;80;56;31;1016;1014;1013;16;16;16;34;15;39;0.00;1;;305
12/09/2010;21;17;13;12;11;9;80;67;53;1016;1015;1014;16;16;16;37;18;42;0.00;2;;297
13/09/2010;21;17;14;11;10;9;77;64;51;1016;1015;1014;16;16;14;27;12;32;0.00;5;;282
14/09/2010;21;17;13;11;10;9;83;68;52;1017;1015;1014;16;16;14;39;18;47;0.00;3;;287
15/09/2010;21;17;14;13;12;11;80;70;59;1018;1017;1015;16;16;14;42;18;53;0.00;5;;279
16/09/2010;24;20;16;16;14;12;81;71;61;1017;1015;1013;16;15;8;37;19;45;0.00;4;Fog;288
17/09/2010;23;21;18;16;15;14;84;73;61;1014;1013;1012;16;16;10;35;18;40;0.00;7;;278
18/09/2010;25;22;18;17;14;12;81;65;49;1015;1014;1013;16;14;4;29;11;35;0.25;6;Fog-Rain;247
19/09/2010;23;21;17;16;14;12;84;73;61;1014;1014;1013;16;16;16;29;14;37;0.00;6;;237
20/09/2010;24;20;16;14;12;11;84;65;46;1014;1011;1009;16;16;16;39;19;47;0.00;2;;288
21/09/2010;21;18;16;12;11;9;78;66;53;1010;1009;1008;16;16;16;45;30;60;0.00;6;;264
22/09/2010;21;18;16;11;11;10;72;63;53;1013;1011;1008;16;16;16;42;26;50;0.00;4;;268
23/09/2010;25;19;14;13;10;7;77;60;42;1016;1015;1014;16;16;16;40;14;47;0.00;2;;291
24/09/2010;31;23;15;13;11;7;69;49;29;1019;1017;1016;16;16;14;35;10;40;0.00;0;;288
25/09/2010;32;24;15;16;12;9;72;50;27;1017;1015;1013;16;16;16;39;14;45;0.00;0;;300
26/09/2010;31;23;14;14;12;11;80;58;36;1015;1013;1011;16;16;16;37;14;42;0.00;1;;298
27/09/2010;36;26;16;16;12;6;72;47;21;1012;1011;1009;16;16;16;32;9;37;0.00;0;;296
28/09/2010;35;27;19;17;11;6;58;39;19;1012;1010;1008;16;16;16;27;10;34;0.00;1;;309
29/09/2010;29;23;16;16;12;10;72;52;32;1009;1008;1006;16;16;16;32;15;37;0.00;2;;297
30/09/2010;22;18;14;13;12;11;80;69;57;1013;1010;1008;16;16;14;42;22;50;0.00;2;Fog;289
01/10/2010;21;18;16;13;13;12;78;71;63;1017;1015;1013;16;16;14;40;21;47;0.00;7;;276
02/10/2010;21;18;15;12;12;11;80;69;57;1015;1014;1012;16;16;16;37;21;42;0.00;5;;289
03/10/2010;22;18;15;12;11;10;75;64;53;1016;1015;1014;16;16;14;45;22;52;0.00;6;;261
04/10/2010;21;18;16;11;10;9;72;61;49;1015;1014;1013;16;16;14;50;29;63;0.00;6;;273
05/10/2010;24;19;14;13;10;8;72;58;44;1014;1013;1012;16;16;10;29;10;35;0.00;2;;299
06/10/2010;24;21;16;12;11;9;67;56;44;1019;1016;1014;16;16;16;32;10;35;0.00;3;;267
07/10/2010;22;18;14;12;11;9;72;60;47;1023;1021;1019;16;16;16;26;11;32;0.00;2;;293
08/10/2010;24;19;14;13;11;9;72;59;46;1023;1023;1021;16;16;16;39;14;45;0.00;2;;275
09/10/2010;26;20;14;13;11;8;78;57;36;1025;1023;1022;16;16;14;40;15;47;0.00;2;;290
10/10/2010;24;20;16;13;12;11;78;64;50;1022;1018;1015;16;16;16;45;18;50;0.00;1;;288
11/10/2010;31;23;16;16;11;8;78;53;27;1016;1014;1013;16;16;16;29;7;35;0.00;0;;294
12/10/2010;34;27;19;12;4;-2;53;32;11;1017;1016;1014;16;16;16;27;9;35;0.00;0;;280
13/10/2010;33;26;19;17;9;6;58;40;22;1018;1017;1015;16;16;16;35;9;40;0.00;0;;315
14/10/2010;30;24;18;15;12;8;67;50;32;1018;1017;1015;16;16;16;40;11;47;0.00;3;;308
15/10/2010;24;20;15;13;11;11;75;62;49;1017;1016;1015;16;16;14;37;15;40;0.00;1;Fog;298
16/10/2010;18;16;14;11;10;9;77;67;56;1019;1017;1017;16;16;16;40;22;47;T;6;;289
17/10/2010;16;15;14;11;9;9;75;70;64;1020;1019;1017;16;16;13;29;14;37;1.27;8;Rain;248
18/10/2010;19;16;12;11;9;8;77;67;56;1018;1017;1015;16;16;16;29;13;37;0.00;4;;279
19/10/2010;23;18;12;13;10;9;83;69;55;1015;1014;1012;16;13;5;32;13;37;0.00;3;;291
20/10/2010;20;16;12;11;10;9;77;68;58;1018;1015;1013;16;14;6;34;13;37;0.00;4;;278
21/10/2010;22;19;17;11;9;8;67;56;44;1019;1017;1017;16;16;16;26;10;29;0.25;7;Rain;190
22/10/2010;19;17;14;13;11;9;83;72;60;1018;1016;1015;16;15;6;21;7;24;T;8;Rain;245
23/10/2010;20;17;13;13;11;9;78;65;52;1018;1017;1016;16;14;5;37;14;50;6.86;8;Rain;144
24/10/2010;21;19;17;16;15;12;78;75;72;1017;1014;1012;16;9;2;45;24;60;9.40;8;Rain;214
25/10/2010;20;17;14;12;10;8;78;63;48;1021;1019;1018;16;16;13;39;19;47;0.00;4;;281
26/10/2010;20;17;13;9;8;6;77;60;42;1021;1020;1019;16;16;16;34;15;39;0.00;1;;281
27/10/2010;19;15;11;8;5;0;77;54;31;1019;1018;1017;16;16;16;21;6;24;0.00;5;;139
28/10/2010;23;17;11;8;5;-2;72;46;19;1017;1015;1014;16;16;16;42;8;56;0.00;6;;200
29/10/2010;17;15;13;12;9;3;80;60;39;1016;1014;1011;16;16;16;26;7;34;2.03;7;Rain;355
30/10/2010;17;14;11;12;11;8;96;82;67;1021;1015;1011;16;14;5;21;11;;1.52;7;Rain;164
31/10/2010;19;15;11;12;11;9;89;76;63;1025;1023;1021;16;16;16;24;9;45;0.00;2;;249
01/11/2010;22;17;11;13;12;9;93;71;49;1028;1027;1025;16;16;14;32;11;35;0.00;1;;309
02/11/2010;23;17;12;14;12;10;89;69;49;1027;1023;1020;16;16;16;23;5;42;0.00;0;;330
03/11/2010;24;18;13;15;13;11;93;70;46;1021;1019;1017;16;16;13;16;1;42;0.00;3;;170
04/11/2010;25;20;14;16;14;12;87;67;46;1018;1015;1012;16;16;16;48;5;52;0.00;5;;119
05/11/2010;19;16;12;12;11;11;86;72;58;1014;1013;1011;16;16;14;35;16;66;0.00;6;;295
06/11/2010;20;16;12;13;11;10;86;71;55;1019;1015;1013;16;16;16;34;11;45;T;4;;244
07/11/2010;16;14;12;14;12;10;100;86;72;1019;1017;1016;16;13;4;42;20;50;9.91;7;Rain;214
08/11/2010;16;13;10;9;8;7;89;72;55;1022;1020;1019;16;16;16;37;22;47;0.00;1;;282
09/11/2010;16;12;8;10;7;3;89;66;42;1022;1020;1017;16;16;14;29;12;52;T;5;;237
10/11/2010;16;14;11;11;9;7;89;75;60;1022;1019;1018;16;16;10;35;17;40;0.51;3;Rain;280
11/11/2010;19;14;9;9;6;3;83;60;37;1030;1027;1022;16;16;16;29;11;66;0.00;2;;314
12/11/2010;19;13;7;11;8;3;93;73;52;1032;1029;1027;16;16;16;32;7;39;0.00;1;;285
13/11/2010;22;15;8;10;6;-1;86;55;23;1028;1025;1021;16;16;16;23;6;42;0.00;2;;282
14/11/2010;25;18;11;11;9;8;77;58;38;1022;1020;1017;16;16;16;35;6;48;0.00;2;;247
15/11/2010;26;20;14;12;10;7;72;51;30;1020;1018;1016;16;16;16;24;6;50;0.00;0;;287
16/11/2010;21;16;12;12;10;9;83;70;56;1020;1017;1016;16;16;16;34;10;37;0.00;1;;288
17/11/2010;19;14;8;10;8;6;93;73;52;1020;1019;1017;16;16;16;58;11;63;0.00;1;;298
18/11/2010;15;12;8;9;7;1;93;73;52;1021;1019;1015;16;16;10;50;15;100;0.00;5;Fog;255
19/11/2010;13;12;10;9;8;6;83;78;72;1015;1013;1010;16;14;6;24;9;37;T;8;Rain;197
20/11/2010;13;10;7;8;6;3;92;79;66;1011;1008;1004;16;14;3;58;19;76;18.29;7;Rain-Thunderstorm;191
21/11/2010;13;10;7;7;5;2;74;67;59;1021;1014;1007;16;16;10;52;22;63;5.08;5;Rain;251
22/11/2010;14;12;9;8;7;6;86;72;57;1024;1022;1020;16;16;14;24;12;32;0.25;6;Rain;211
23/11/2010;12;9;6;9;4;-4;89;66;42;1020;1017;1015;16;15;8;60;24;72;6.10;5;Rain;267
24/11/2010;10;7;3;1;-3;-5;64;49;33;1023;1021;1020;16;16;16;32;12;35;0.00;0;;316
25/11/2010;11;7;3;1;-1;-6;79;56;32;1027;1025;1023;16;16;16;19;8;27;0.00;0;;75
26/11/2010;12;7;3;3;1;-1;82;63;44;1026;1023;1019;16;16;16;16;5;21;0.00;4;;192
27/11/2010;12;11;8;9;6;2;93;77;61;1018;1014;1012;16;14;5;40;19;50;11.18;6;Rain;219
28/11/2010;12;9;6;4;3;1;83;68;52;1025;1021;1016;16;16;16;34;10;40;0.00;2;;294
29/11/2010;12;8;3;3;1;-2;92;67;41;1031;1029;1025;16;16;16;21;6;48;0.00;1;;158
30/11/2010;11;8;4;5;2;0;79;65;50;1031;1029;1027;16;16;14;11;2;13;0.00;4;;163
01/12/2010;12;8;4;6;4;2;85;72;59;1027;1023;1020;16;15;13;14;3;32;0.00;2;;156
02/12/2010;12;9;7;9;6;3;83;75;66;1019;1018;1017;16;15;11;10;2;27;T;7;Rain;70
03/12/2010;12;11;10;9;8;8;89;83;77;1018;1016;1014;16;11;6;27;8;34;0.00;8;;61
04/12/2010;15;13;10;9;8;7;89;73;57;1017;1015;1013;16;14;10;24;8;29;0.51;8;Rain;123
05/12/2010;16;13;10;10;9;8;89;81;72;1017;1014;1010;16;15;8;45;12;56;9.40;7;Rain;127
06/12/2010;17;13;10;11;9;8;89;77;64;1026;1023;1015;16;16;13;53;17;66;1.02;5;Rain;174
07/12/2010;15;11;7;9;8;6;93;83;72;1026;1023;1022;16;16;16;21;5;26;0.00;4;;128
08/12/2010;14;12;10;13;11;7;100;89;77;1023;1021;1021;16;11;3;23;9;29;20.83;8;Rain;95
09/12/2010;15;14;12;13;12;12;100;93;86;1024;1022;1021;16;8;1;14;4;19;T;8;Fog-Rain;40
10/12/2010;16;14;13;14;13;12;93;86;78;1024;1023;1021;16;13;4;21;6;26;T;8;;44
11/12/2010;16;13;11;13;12;11;93;87;80;1027;1025;1024;16;9;0;21;5;32;0.00;6;Fog;359
12/12/2010;14;13;11;12;11;10;100;90;80;1026;1024;1022;14;10;6;21;9;24;0.00;7;;95
13/12/2010;14;13;12;11;9;9;89;83;77;1021;1019;1016;13;12;8;19;6;29;0.00;7;;67
